norad_id,name,object_type,satellite_constellation,altitude_km,altitude_category,orbital_band,congestion_risk,inclination,eccentricity,launch_year_estimate,days_in_orbit_estimate,orbit_lifetime_category,mean_motion,epoch,data_source,snapshot_date,country,last_seen
52488,STARLINK-3892,PAYLOAD,Starlink Gen 1,539.7366644523981,Low LEO,LEO-Inclined,HIGH,53.2106,0.00016349,2024,0,<1yr,15.088422,2026-05-27 01:00:05.326848,celestrak,2026-05-27,US,2026-05-27
52489,STARLINK-3923,PAYLOAD,Starlink Gen 1,539.7466748109946,Low LEO,LEO-Inclined,HIGH,53.2102,0.00013073,2024,0,<1yr,15.08838925,2026-05-27 04:21:27.947808,celestrak,2026-05-27,US,2026-05-27
52490,STARLINK-3914,PAYLOAD,Starlink Gen 1,539.7758746989948,Low LEO,LEO-Inclined,HIGH,53.2068,0.00011876,2024,0,<1yr,15.08829372,2026-05-27 02:58:00.050880,celestrak,2026-05-27,US,2026-05-27
52491,STARLINK-3908,PAYLOAD,Starlink Gen 1,539.762868744112,Low LEO,LEO-Inclined,HIGH,53.209,0.0001311,2024,0,<1yr,15.08833627,2026-05-27 11:05:32.084160,celestrak,2026-05-27,US,2026-05-27
52492,STARLINK-3916,PAYLOAD,Starlink Gen 1,539.7713478250353,Low LEO,LEO-Inclined,HIGH,53.2091,0.00019439,2024,0,<1yr,15.08830853,2026-05-27 01:12:01.590624,celestrak,2026-05-27,US,2026-05-27
52493,STARLINK-3883,PAYLOAD,Starlink Gen 1,539.7485943587044,Low LEO,LEO-Inclined,HIGH,53.209,0.0001224,2024,0,<1yr,15.08838297,2026-05-27 11:00:13.587840,celestrak,2026-05-27,US,2026-05-27
52494,STARLINK-3857,PAYLOAD,Starlink Gen 1,539.7597968412483,Low LEO,LEO-Inclined,HIGH,53.2103,0.00018602,2024,0,<1yr,15.08834632,2026-05-27 00:56:07.433088,celestrak,2026-05-27,US,2026-05-27
52496,STARLINK-3871,PAYLOAD,Starlink Gen 1,539.7686090851694,Low LEO,LEO-Inclined,HIGH,53.2064,0.0001445,2024,0,<1yr,15.08831749,2026-05-27 08:08:40.219296,celestrak,2026-05-27,US,2026-05-27
52497,STARLINK-3884,PAYLOAD,Starlink Gen 1,539.7371321110923,Low LEO,LEO-Inclined,HIGH,53.2092,0.00016297,2024,0,<1yr,15.08842047,2026-05-27 01:06:43.044192,celestrak,2026-05-27,US,2026-05-27
52498,STARLINK-3925,PAYLOAD,Starlink Gen 1,539.7467726223103,Low LEO,LEO-Inclined,HIGH,53.2075,0.00015308,2024,0,<1yr,15.08838893,2026-05-27 00:30:56.919168,celestrak,2026-05-27,US,2026-05-27
52499,STARLINK-3894,PAYLOAD,Starlink Gen 1,448.81529056339605,Very Low LEO,LEO-Inclined,HIGH,53.2209,0.0001776,2024,0,<1yr,15.39084485,2026-05-27 12:00:02.000160,celestrak,2026-05-27,US,2026-05-27
52500,STARLINK-3866,PAYLOAD,Starlink Gen 1,539.7506208890209,Low LEO,LEO-Inclined,HIGH,53.2081,0.0001581,2024,0,<1yr,15.08837634,2026-05-26 22:50:15.417312,celestrak,2026-05-27,US,2026-05-27
52501,STARLINK-3907,PAYLOAD,Starlink Gen 1,539.756978640824,Low LEO,LEO-Inclined,HIGH,53.2061,0.00013369,2024,0,<1yr,15.08835554,2026-05-27 03:40:21.642528,celestrak,2026-05-27,US,2026-05-27
52502,STARLINK-3912,PAYLOAD,Starlink Gen 1,539.7562481099449,Low LEO,LEO-Inclined,HIGH,53.209,0.0001759,2024,0,<1yr,15.08835793,2026-05-26 22:44:58.070112,celestrak,2026-05-27,US,2026-05-27
52503,STARLINK-3861,PAYLOAD,Starlink Gen 1,539.7744411371614,Low LEO,LEO-Inclined,HIGH,53.2077,0.000196,2024,0,<1yr,15.08829841,2026-05-27 03:15:12.688992,celestrak,2026-05-27,US,2026-05-27
52534,STARLINK-3952,PAYLOAD,Starlink Gen 1,189.58418863096,Very Low LEO,LEO-Inclined,HIGH,53.2043,0.0008494,2024,0,<1yr,16.31100422,2026-04-16 13:22:28.707744,celestrak,2026-04-16,US,2026-04-16
52535,STARLINK-3958,PAYLOAD,Starlink Gen 1,539.7585130619564,Low LEO,LEO-Inclined,HIGH,53.2062,0.00012942,2024,0,<1yr,15.08835052,2026-05-27 04:54:35.047584,celestrak,2026-05-27,US,2026-05-27
52536,STARLINK-3964,PAYLOAD,Starlink Gen 1,539.740613572746,Low LEO,LEO-Inclined,HIGH,53.2064,0.0001304,2024,0,<1yr,15.08840908,2026-05-27 09:35:26.438784,celestrak,2026-05-27,US,2026-05-27
52537,STARLINK-3897,PAYLOAD,Starlink Gen 1,539.6312598670247,Low LEO,LEO-Inclined,HIGH,53.2078,0.0001176,2024,0,<1yr,15.08876685,2026-05-27 09:03:33.933312,celestrak,2026-05-27,US,2026-05-27
52538,STARLINK-3933,PAYLOAD,Starlink Gen 1,539.7521277971409,Low LEO,LEO-Inclined,HIGH,53.2088,0.00016346,2024,0,<1yr,15.08837141,2026-05-27 04:33:22.801536,celestrak,2026-05-27,US,2026-05-27
52539,STARLINK-3757,PAYLOAD,Starlink Gen 1,539.9143835046652,Low LEO,LEO-Inclined,HIGH,53.2067,0.0001546,2024,0,<1yr,15.08784059,2026-05-27 11:00:19.622016,celestrak,2026-05-27,US,2026-05-27
52540,STARLINK-3940,PAYLOAD,Starlink Gen 1,539.749275981857,Low LEO,LEO-Inclined,HIGH,53.207,0.0001168,2024,0,<1yr,15.08838074,2026-05-27 09:08:56.809248,celestrak,2026-05-27,US,2026-05-27
52541,STARLINK-3845,PAYLOAD,Starlink Gen 1,539.7528552703216,Low LEO,LEO-Inclined,HIGH,53.2054,0.0001231,2024,0,<1yr,15.08836903,2026-05-27 06:42:33.139008,celestrak,2026-05-27,US,2026-05-27
52542,STARLINK-3937,PAYLOAD,Starlink Gen 1,539.9192927118784,Low LEO,LEO-Inclined,HIGH,53.2069,0.0001423,2024,0,<1yr,15.08782453,2026-05-27 05:47:34.527840,celestrak,2026-05-27,US,2026-05-27
52543,STARLINK-3926,PAYLOAD,Starlink Gen 1,539.752216438822,Low LEO,LEO-Inclined,HIGH,53.2073,0.0001101,2024,0,<1yr,15.08837112,2026-05-27 09:14:14.324064,celestrak,2026-05-27,US,2026-05-27
52544,STARLINK-3944,PAYLOAD,Starlink Gen 1,539.7545516896134,Low LEO,LEO-Inclined,HIGH,53.2073,0.0001422,2024,0,<1yr,15.08836348,2026-05-27 09:42:43.593408,celestrak,2026-05-27,US,2026-05-27
52546,STARLINK-3948,PAYLOAD,Starlink Gen 1,539.746399716686,Low LEO,LEO-Inclined,HIGH,53.2056,0.0001171,2024,0,<1yr,15.08839015,2026-05-27 08:17:17.167776,celestrak,2026-05-27,US,2026-05-27
52548,STARLINK-3931,PAYLOAD,Starlink Gen 1,539.7378473539547,Low LEO,LEO-Inclined,HIGH,53.2063,0.0001215,2024,0,<1yr,15.08841813,2026-05-27 08:26:32.904672,celestrak,2026-05-27,US,2026-05-27
52549,STARLINK-3935,PAYLOAD,Starlink Gen 1,539.7440705859754,Low LEO,LEO-Inclined,HIGH,53.2089,0.0001644,2024,0,<1yr,15.08839777,2026-05-27 08:53:02.649984,celestrak,2026-05-27,US,2026-05-27
52550,STARLINK-3965,PAYLOAD,Starlink Gen 1,539.7601238994002,Low LEO,LEO-Inclined,HIGH,53.2063,0.0001124,2024,0,<1yr,15.08834525,2026-05-27 07:01:47.047296,celestrak,2026-05-27,US,2026-05-27
52551,STARLINK-3969,PAYLOAD,Starlink Gen 1,539.8314571231067,Low LEO,LEO-Inclined,HIGH,53.2083,0.0001242,2024,0,<1yr,15.08811188,2026-05-27 05:36:58.635072,celestrak,2026-05-27,US,2026-05-27
52552,STARLINK-3966,PAYLOAD,Starlink Gen 1,539.7292950176552,Low LEO,LEO-Inclined,HIGH,53.2071,0.0001096,2024,0,<1yr,15.08844611,2026-05-27 05:31:41.903040,celestrak,2026-05-27,US,2026-05-27
52553,STARLINK-3858,PAYLOAD,Starlink Gen 1,380.3766040544142,Very Low LEO,LEO-Inclined,MEDIUM,53.2194,0.0001173,2024,0,<1yr,15.62521398,2026-05-27 12:00:02.000160,celestrak,2026-05-27,US,2026-05-27
52554,STARLINK-3770,PAYLOAD,Starlink Gen 1,539.7312298362413,Low LEO,LEO-Inclined,HIGH,53.2061,9.326e-05,2024,0,<1yr,15.08843978,2026-05-27 04:51:16.019136,celestrak,2026-05-27,US,2026-05-27
52556,STARLINK-3763,PAYLOAD,Starlink Gen 1,197.05991625930983,Very Low LEO,LEO-Inclined,HIGH,53.1616,0.0007733,2024,1,<1yr,16.28319472,2026-01-31 20:11:43.783872,celestrak,2026-02-01,US,2026-02-01
52557,STARLINK-3943,PAYLOAD,Starlink Gen 1,539.7814194419407,Low LEO,LEO-Inclined,HIGH,53.207,0.0001186,2024,0,<1yr,15.08827558,2026-05-27 08:15:58.652640,celestrak,2026-05-27,US,2026-05-27
52559,STARLINK-3953,PAYLOAD,Starlink Gen 1,539.7286837008469,Low LEO,LEO-Inclined,HIGH,53.2062,0.0001572,2024,0,<1yr,15.08844811,2026-05-27 08:33:12.093408,celestrak,2026-05-27,US,2026-05-27
52560,STARLINK-3956,PAYLOAD,Starlink Gen 1,539.7343139337518,Low LEO,LEO-Inclined,HIGH,53.2099,0.0001162,2024,0,<1yr,15.08842969,2026-05-27 08:11:58.141824,celestrak,2026-05-27,US,2026-05-27
52561,STARLINK-3955,PAYLOAD,Starlink Gen 1,539.8189185794963,Low LEO,LEO-Inclined,HIGH,53.2042,0.0001418,2024,0,<1yr,15.0881529,2026-05-27 09:21:31.774176,celestrak,2026-05-27,US,2026-05-27
52562,STARLINK-3957,PAYLOAD,Starlink Gen 1,539.7298482594815,Low LEO,LEO-Inclined,HIGH,53.2078,0.00015262,2024,0,<1yr,15.0884443,2026-05-27 04:50:36.377952,celestrak,2026-05-27,US,2026-05-27
52563,STARLINK-3942,PAYLOAD,Starlink Gen 1,539.7471241317562,Low LEO,LEO-Inclined,HIGH,53.2062,0.0001705,2024,0,<1yr,15.08838778,2026-05-27 09:26:49.661376,celestrak,2026-05-27,US,2026-05-27
52564,STARLINK-3959,PAYLOAD,Starlink Gen 1,539.708537831013,Low LEO,LEO-Inclined,HIGH,53.2089,0.0001815,2024,0,<1yr,15.08851402,2026-05-27 09:17:36.493152,celestrak,2026-05-27,US,2026-05-27
52565,STARLINK-3911,PAYLOAD,Starlink Gen 1,539.7275649914391,Low LEO,LEO-Inclined,HIGH,53.2068,0.0001347,2024,0,<1yr,15.08845177,2026-05-27 08:06:40.334976,celestrak,2026-05-27,US,2026-05-27
52566,STARLINK-3938,PAYLOAD,Starlink Gen 1,539.7569511312886,Low LEO,LEO-Inclined,HIGH,53.2059,0.0001454,2024,0,<1yr,15.08835563,2026-05-27 07:09:03.146112,celestrak,2026-05-27,US,2026-05-27
52567,STARLINK-3929,PAYLOAD,Starlink Gen 1,539.736591094178,Low LEO,LEO-Inclined,HIGH,53.2068,0.0001252,2024,0,<1yr,15.08842224,2026-05-27 07:56:04.562304,celestrak,2026-05-27,US,2026-05-27
52568,STARLINK-3930,PAYLOAD,Starlink Gen 1,539.7800867463702,Low LEO,LEO-Inclined,HIGH,53.2077,0.0001206,2024,0,<1yr,15.08827994,2026-05-27 06:04:49.346688,celestrak,2026-05-27,US,2026-05-27
52569,STARLINK-3927,PAYLOAD,Starlink Gen 1,539.7551752385889,Low LEO,LEO-Inclined,HIGH,53.2066,0.0001278,2024,0,<1yr,15.08836144,2026-05-27 07:50:46.966272,celestrak,2026-05-27,US,2026-05-27
52574,STARLINK-3901,PAYLOAD,Starlink Gen 1,539.7446391137637,Low LEO,LEO-Inclined,HIGH,53.2068,0.0001329,2024,0,<1yr,15.08839591,2026-05-27 07:45:28.985760,celestrak,2026-05-27,US,2026-05-27
52575,STARLINK-3920,PAYLOAD,Starlink Gen 1,142.36045142388048,Very Low LEO,LEO-Inclined,HIGH,53.1811,0.00035855,2024,0,<1yr,16.48851971,2026-02-19 12:27:45.042912,celestrak,2026-02-19,US,2026-02-19
52576,STARLINK-3932,PAYLOAD,Starlink Gen 1,539.7852769267738,Low LEO,LEO-Inclined,HIGH,53.2082,0.0001497,2024,0,<1yr,15.08826296,2026-05-27 08:55:45.784416,celestrak,2026-05-27,US,2026-05-27
52577,STARLINK-3836,PAYLOAD,Starlink Gen 1,539.7487502455988,Low LEO,LEO-Inclined,HIGH,53.2056,0.0001387,2024,0,<1yr,15.08838246,2026-05-27 08:33:50.335776,celestrak,2026-05-27,US,2026-05-27
52578,STARLINK-3833,PAYLOAD,Starlink Gen 1,539.7559760713011,Low LEO,LEO-Inclined,HIGH,53.207,0.0001702,2024,0,<1yr,15.08835882,2026-05-27 10:14:31.589664,celestrak,2026-05-27,US,2026-05-27
52579,STARLINK-3893,PAYLOAD,Starlink Gen 1,529.1062311636215,Low LEO,LEO-Inclined,HIGH,53.2158,0.0001516,2024,0,<1yr,15.12326763,2026-05-27 12:00:02.000160,celestrak,2026-05-27,US,2026-05-27
52580,STARLINK-3919,PAYLOAD,Starlink Gen 1,539.7304320672765,Low LEO,LEO-Inclined,HIGH,53.2058,0.0001171,2024,0,<1yr,15.08844239,2026-05-27 10:05:17.992032,celestrak,2026-05-27,US,2026-05-27
52581,STARLINK-3915,PAYLOAD,Starlink Gen 1,539.7328926198043,Low LEO,LEO-Inclined,HIGH,53.2058,0.0001518,2024,0,<1yr,15.08843434,2026-05-27 05:38:17.794752,celestrak,2026-05-27,US,2026-05-27
52583,STARLINK-3895,PAYLOAD,Starlink Gen 1,539.752201155773,Low LEO,LEO-Inclined,HIGH,53.207,0.00016898,2024,0,<1yr,15.08837117,2026-05-27 03:57:37.858464,celestrak,2026-05-27,US,2026-05-27
52584,STARLINK-3922,PAYLOAD,Starlink Gen 1,539.7524854204876,Low LEO,LEO-Inclined,HIGH,53.2065,0.00014719,2024,0,<1yr,15.08837024,2026-05-27 04:08:12.718752,celestrak,2026-05-27,US,2026-05-27
52585,STARLINK-3906,PAYLOAD,Starlink Gen 1,539.6773947016782,Low LEO,LEO-Inclined,HIGH,53.2072,0.0001522,2024,0,<1yr,15.08861591,2026-05-27 08:27:50.203296,celestrak,2026-05-27,US,2026-05-27
52586,STARLINK-3910,PAYLOAD,Starlink Gen 1,539.751018248081,Low LEO,LEO-Inclined,HIGH,53.2064,0.0001179,2024,0,<1yr,15.08837504,2026-05-27 05:27:41.857056,celestrak,2026-05-27,US,2026-05-27
52587,STARLINK-3867,PAYLOAD,Starlink Gen 1,539.7378045616406,Low LEO,LEO-Inclined,HIGH,53.2086,0.00015664,2024,0,<1yr,15.08841827,2026-05-27 04:57:15.404256,celestrak,2026-05-27,US,2026-05-27
52588,STARLINK-3917,PAYLOAD,Starlink Gen 1,539.7369945644086,Low LEO,LEO-Inclined,HIGH,53.2063,0.0001569,2024,0,<1yr,15.08842092,2026-05-27 08:22:34.222080,celestrak,2026-05-27,US,2026-05-27
52598,STARLINK-4019,PAYLOAD,Starlink Gen 1,539.7393145193782,Low LEO,LEO-Inclined,HIGH,53.2086,0.0001167,2024,1,<1yr,15.08841333,2026-05-26 17:23:41.870688,celestrak,2026-05-27,US,2026-05-27
52599,STARLINK-4024,PAYLOAD,Starlink Gen 1,539.7445902081427,Low LEO,LEO-Inclined,HIGH,53.2066,0.0001214,2024,0,<1yr,15.08839607,2026-05-27 08:59:41.563968,celestrak,2026-05-27,US,2026-05-27
52600,STARLINK-4026,PAYLOAD,Starlink Gen 1,539.7445902081427,Low LEO,LEO-Inclined,HIGH,53.2051,0.0001254,2024,0,<1yr,15.08839607,2026-05-27 10:03:16.270848,celestrak,2026-05-27,US,2026-05-27
52601,STARLINK-4027,PAYLOAD,Starlink Gen 1,539.7841857042904,Low LEO,LEO-Inclined,HIGH,53.2091,9.878e-05,2024,0,<1yr,15.08826653,2026-05-26 23:06:10.329984,celestrak,2026-05-27,US,2026-05-27
52602,STARLINK-4012,PAYLOAD,Starlink Gen 1,539.7579231350064,Low LEO,LEO-Inclined,HIGH,53.2079,0.0001204,2024,0,<1yr,15.08835245,2026-05-27 10:08:33.687168,celestrak,2026-05-27,US,2026-05-27
52603,STARLINK-4016,PAYLOAD,Starlink Gen 1,539.7574371331057,Low LEO,LEO-Inclined,HIGH,53.2053,0.000115,2024,0,<1yr,15.08835404,2026-05-27 12:59:30.899904,celestrak,2026-05-27,US,2026-05-27
52604,STARLINK-4013,PAYLOAD,Starlink Gen 1,539.7539373106156,Low LEO,LEO-Inclined,HIGH,53.2053,0.0001147,2024,0,<1yr,15.08836549,2026-05-27 13:08:43.948896,celestrak,2026-05-27,US,2026-05-27
52605,STARLINK-4000,PAYLOAD,Starlink Gen 1,539.7028954243342,Low LEO,LEO-Inclined,HIGH,53.2065,0.0001148,2024,0,<1yr,15.08853248,2026-05-27 08:41:47.745024,celestrak,2026-05-27,US,2026-05-27
52606,STARLINK-3928,PAYLOAD,Starlink Gen 1,539.828235366107,Low LEO,LEO-Inclined,HIGH,53.2041,0.000125,2024,0,<1yr,15.08812242,2026-05-27 13:03:26.210304,celestrak,2026-05-27,US,2026-05-27
52607,STARLINK-3947,PAYLOAD,Starlink Gen 1,539.715240878385,Low LEO,LEO-Inclined,HIGH,53.207,0.00011506,2024,0,<1yr,15.08849209,2026-05-26 20:19:57.043200,celestrak,2026-05-27,US,2026-05-27
52608,STARLINK-3979,PAYLOAD,Starlink Gen 1,539.7628565176256,Low LEO,LEO-Inclined,HIGH,53.2063,0.0001281,2024,0,<1yr,15.08833631,2026-05-27 12:52:50.282112,celestrak,2026-05-27,US,2026-05-27
52609,STARLINK-3997,PAYLOAD,Starlink Gen 1,539.9483048981992,Low LEO,LEO-Inclined,HIGH,53.2076,0.0001144,2024,0,<1yr,15.08772962,2026-05-27 12:36:57.223584,celestrak,2026-05-27,US,2026-05-27
52610,STARLINK-3998,PAYLOAD,Starlink Gen 1,539.7602125413359,Low LEO,LEO-Inclined,HIGH,53.2062,0.0001144,2024,0,<1yr,15.08834496,2026-05-27 09:06:57.694752,celestrak,2026-05-27,US,2026-05-27
52611,STARLINK-3980,PAYLOAD,Starlink Gen 1,539.7600963898349,Low LEO,LEO-Inclined,HIGH,53.2078,0.0001331,2024,0,<1yr,15.08834534,2026-05-27 08:56:21.674976,celestrak,2026-05-27,US,2026-05-27
52612,STARLINK-4002,PAYLOAD,Starlink Gen 1,539.7610806211333,Low LEO,LEO-Inclined,HIGH,53.2053,0.0001117,2024,0,<1yr,15.08834212,2026-05-27 12:47:32.013888,celestrak,2026-05-27,US,2026-05-27
52614,STARLINK-3982,PAYLOAD,Starlink Gen 1,409.07326288758304,Very Low LEO,LEO-Inclined,HIGH,53.2085,3.74e-05,2024,0,<1yr,15.52622254,2026-05-27 11:58:09.743232,celestrak,2026-05-27,US,2026-05-27
52615,STARLINK-4011,PAYLOAD,Starlink Gen 1,539.7478057545477,Low LEO,LEO-Inclined,HIGH,53.2078,0.00010008,2024,1,<1yr,15.08838555,2026-05-26 15:21:48.821760,celestrak,2026-05-27,US,2026-05-27
52616,STARLINK-4015,PAYLOAD,Starlink Gen 1,149.86157891050516,Very Low LEO,LEO-Inclined,HIGH,53.2032,0.00090163,2024,0,<1yr,16.46010818,2026-02-02 03:56:16.151712,celestrak,2026-02-02,US,2026-02-02
52617,STARLINK-3996,PAYLOAD,Starlink Gen 1,539.7429274175502,Low LEO,LEO-Inclined,HIGH,53.204,0.0001376,2024,0,<1yr,15.08840151,2026-05-27 12:06:27.887616,celestrak,2026-05-27,US,2026-05-27
52618,STARLINK-3983,PAYLOAD,Starlink Gen 1,539.7182026951878,Low LEO,LEO-Inclined,HIGH,53.2056,0.0001423,2024,0,<1yr,15.0884824,2026-05-27 12:11:46.032288,celestrak,2026-05-27,US,2026-05-27
52619,STARLINK-3741,PAYLOAD,Starlink Gen 1,539.7764982527733,Low LEO,LEO-Inclined,HIGH,53.2076,0.0001097,2024,0,<1yr,15.08829168,2026-05-27 12:01:09.863904,celestrak,2026-05-27,US,2026-05-27
52620,STARLINK-3975,PAYLOAD,Starlink Gen 1,539.7662646526378,Low LEO,LEO-Inclined,HIGH,53.2062,0.0001288,2024,0,<1yr,15.08832516,2026-05-27 08:45:45.809856,celestrak,2026-05-27,US,2026-05-27
52621,STARLINK-3984,PAYLOAD,Starlink Gen 1,539.8838799770729,Low LEO,LEO-Inclined,HIGH,53.2082,0.00012734,2024,0,<1yr,15.08794038,2026-05-26 18:21:19.963296,celestrak,2026-05-27,US,2026-05-27
52622,STARLINK-4008,PAYLOAD,Starlink Gen 1,539.7637245982523,Low LEO,LEO-Inclined,HIGH,53.2069,0.0001088,2024,0,<1yr,15.08833347,2026-05-27 09:28:09.575328,celestrak,2026-05-27,US,2026-05-27
52623,STARLINK-3986,PAYLOAD,Starlink Gen 1,539.7410659491215,Low LEO,LEO-Inclined,HIGH,53.2094,0.00015656,2024,1,<1yr,15.0884076,2026-05-26 13:29:52.049472,celestrak,2026-05-27,US,2026-05-27
52625,STARLINK-3988,PAYLOAD,Starlink Gen 1,539.7412829675432,Low LEO,LEO-Inclined,HIGH,53.2068,0.0001891,2024,0,<1yr,15.08840689,2026-05-27 08:29:11.815872,celestrak,2026-05-27,US,2026-05-27
52626,STARLINK-3990,PAYLOAD,Starlink Gen 1,539.7209994600935,Low LEO,LEO-Inclined,HIGH,53.2078,0.0001255,2024,0,<1yr,15.08847325,2026-05-27 11:55:51.421152,celestrak,2026-05-27,US,2026-05-27
52627,STARLINK-3992,PAYLOAD,Starlink Gen 1,539.7588859692132,Low LEO,LEO-Inclined,HIGH,53.2074,0.0001068,2024,0,<1yr,15.0883493,2026-05-27 12:59:27.773088,celestrak,2026-05-27,US,2026-05-27
52628,STARLINK-4001,PAYLOAD,Starlink Gen 1,539.7164237707839,Low LEO,LEO-Inclined,HIGH,53.2105,0.00010557,2024,0,<1yr,15.08848822,2026-05-26 19:04:22.615680,celestrak,2026-05-27,US,2026-05-27
52629,STARLINK-4022,PAYLOAD,Starlink Gen 1,539.7206112750682,Low LEO,LEO-Inclined,HIGH,53.2056,0.0001339,2024,0,<1yr,15.08847452,2026-05-27 12:48:51.190848,celestrak,2026-05-27,US,2026-05-27
52630,STARLINK-3989,PAYLOAD,Starlink Gen 1,539.8257777854906,Low LEO,LEO-Inclined,HIGH,53.206,0.0001081,2024,0,<1yr,15.08813046,2026-05-27 13:10:03.880128,celestrak,2026-05-27,US,2026-05-27
52631,STARLINK-3794,PAYLOAD,Starlink Gen 1,539.7555328623275,Low LEO,LEO-Inclined,HIGH,53.2061,0.0001034,2024,0,<1yr,15.08836027,2026-05-27 12:50:14.550432,celestrak,2026-05-27,US,2026-05-27
52632,STARLINK-3995,PAYLOAD,Starlink Gen 1,539.7506636815324,Low LEO,LEO-Inclined,HIGH,53.2068,0.0001405,2024,0,<1yr,15.0883762,2026-05-27 13:04:45.546240,celestrak,2026-05-27,US,2026-05-27
52633,STARLINK-3994,PAYLOAD,Starlink Gen 1,539.7458464715501,Low LEO,LEO-Inclined,HIGH,53.2053,0.0001103,2024,0,<1yr,15.08839196,2026-05-27 12:32:57.469632,celestrak,2026-05-27,US,2026-05-27
52634,STARLINK-3974,PAYLOAD,Starlink Gen 1,539.7198532446264,Low LEO,LEO-Inclined,HIGH,53.2081,0.0001417,2024,0,<1yr,15.088477,2026-05-27 12:54:09.350208,celestrak,2026-05-27,US,2026-05-27
52635,STARLINK-3978,PAYLOAD,Starlink Gen 1,539.7420410038567,Low LEO,LEO-Inclined,HIGH,53.2067,0.0001287,2024,0,<1yr,15.08840441,2026-05-27 12:07:47.607168,celestrak,2026-05-27,US,2026-05-27
52636,STARLINK-3967,PAYLOAD,Starlink Gen 1,539.749022283534,Low LEO,LEO-Inclined,HIGH,53.2059,0.0001129,2024,0,<1yr,15.08838157,2026-05-27 12:43:33.681216,celestrak,2026-05-27,US,2026-05-27
52637,STARLINK-3961,PAYLOAD,Starlink Gen 1,539.7481480943097,Low LEO,LEO-Inclined,HIGH,53.2059,0.0001328,2024,0,<1yr,15.08838443,2026-05-27 12:02:29.578272,celestrak,2026-05-27,US,2026-05-27
52638,STARLINK-3941,PAYLOAD,Starlink Gen 1,539.7605304296812,Low LEO,LEO-Inclined,HIGH,53.2066,0.0001227,2024,0,<1yr,15.08834392,2026-05-27 12:38:15.997056,celestrak,2026-05-27,US,2026-05-27
52639,STARLINK-3968,PAYLOAD,Starlink Gen 1,539.7590265736017,Low LEO,LEO-Inclined,HIGH,53.2059,0.0001011,2024,0,<1yr,15.08834884,2026-05-27 11:46:35.859648,celestrak,2026-05-27,US,2026-05-27
52640,STARLINK-3977,PAYLOAD,Starlink Gen 1,539.7418025891875,Low LEO,LEO-Inclined,HIGH,53.207,0.0001326,2024,0,<1yr,15.08840519,2026-05-27 12:13:05.745792,celestrak,2026-05-27,US,2026-05-27
52641,STARLINK-3991,PAYLOAD,Starlink Gen 1,539.7509723989551,Low LEO,LEO-Inclined,HIGH,53.206,0.0001245,2024,0,<1yr,15.08837519,2026-05-27 12:09:12.318048,celestrak,2026-05-27,US,2026-05-27
52642,STARLINK-3971,PAYLOAD,Starlink Gen 1,539.7598824265542,Low LEO,LEO-Inclined,HIGH,53.2069,0.0001312,2024,0,<1yr,15.08834604,2026-05-27 11:57:11.734272,celestrak,2026-05-27,US,2026-05-27
52643,STARLINK-3963,PAYLOAD,Starlink Gen 1,539.7550132381066,Low LEO,LEO-Inclined,HIGH,53.2064,0.0001611,2024,0,<1yr,15.08836197,2026-05-27 12:56:51.394272,celestrak,2026-05-27,US,2026-05-27
52644,STARLINK-3985,PAYLOAD,Starlink Gen 1,539.7595431419595,Low LEO,LEO-Inclined,HIGH,53.2055,0.0001227,2024,0,<1yr,15.08834715,2026-05-27 11:51:53.740800,celestrak,2026-05-27,US,2026-05-27
52645,STARLINK-3973,PAYLOAD,Starlink Gen 1,539.7532465164804,Low LEO,LEO-Inclined,HIGH,53.206,0.0001217,2024,0,<1yr,15.08836775,2026-05-27 11:36:00.870624,celestrak,2026-05-27,US,2026-05-27
52646,STARLINK-3832,PAYLOAD,Starlink Gen 1,539.7408672702986,Low LEO,LEO-Inclined,HIGH,53.2052,0.0001366,2024,0,<1yr,15.08840825,2026-05-27 11:41:18.680064,celestrak,2026-05-27,US,2026-05-27
52647,STARLINK-3846,PAYLOAD,Starlink Gen 1,174.01379236854882,Very Low LEO,LEO-Inclined,HIGH,53.2042,0.0002232,2023,0,<1yr,16.36918045,2025-11-14 06:21:29.744640,celestrak,2025-11-14,US,2025-11-14
52648,STARLINK-3854,PAYLOAD,Starlink Gen 1,539.7587881574691,Low LEO,LEO-Inclined,HIGH,53.2059,0.000123,2024,0,<1yr,15.08834962,2026-05-27 13:06:04.868352,celestrak,2026-05-27,US,2026-05-27
52649,STARLINK-3868,PAYLOAD,Starlink Gen 1,539.7375783737107,Low LEO,LEO-Inclined,HIGH,53.2066,0.0001101,2024,0,<1yr,15.08841901,2026-05-27 12:28:57.567936,celestrak,2026-05-27,US,2026-05-27
52650,STARLINK-3891,PAYLOAD,Starlink Gen 1,539.7615177177549,Low LEO,LEO-Inclined,HIGH,53.2053,0.0001746,2024,0,<1yr,15.08834069,2026-05-27 13:18:01.785312,celestrak,2026-05-27,US,2026-05-27
52656,STARLINK-4004,PAYLOAD,Starlink Gen 1,539.7756851875793,Low LEO,LEO-Inclined,HIGH,53.206,0.0001096,2024,0,<1yr,15.08829434,2026-05-27 10:50:20.693760,celestrak,2026-05-27,US,2026-05-27
